AT,BE,CH,DE,DK,ES,FI,FR,GB,IE,IT,NL,NO,PT,SE
-0.9858292,-1.1224934,-0.9178027,-1.3112748,-1.0361586,-1.812432,0.1230549,-0.9195562,-1.019524,-0.68947214,-1.4356018,-0.7871577,-0.23173083,-1.963078,-0.35091075
0.77452403,0.4349487,0.56175095,0.7065451,0.41877022,-0.16264415,0.84468764,-0.10033263,-0.27334765,0.33171207,0.183129,0.67863023,0.3125127,-0.32978904,0.33012423
0.7214018,0.70723015,0.29041433,0.8795644,0.7042601,0.09281992,0.92113626,-0.121108755,-0.5143135,0.5925427,0.5098834,0.95477444,0.39351097,-0.019061465,0.25018108
0.49808753,0.65523493,0.27814415,0.9359851,0.65043217,0.16432922,0.7962015,-0.18273687,-0.66929615,0.52277374,0.48807794,0.93837494,0.19737983,0.020513253,0.1949516
-0.9582363,0.70857066,0.2642749,0.8036994,0.7004078,0.079489864,0.783677,-0.15450294,-0.24848318,0.62970865,0.40424567,0.94269544,0.14368823,0.11854002,0.15616004
0.10820387,0.3749924,0.2849728,0.6400577,0.44751912,-0.038115628,0.65478635,-0.19876239,-0.5289952,0.4739348,0.39065984,0.70025885,0.12784666,0.12569748,0.045995805
-0.52529883,-0.4739418,-0.11929025,-0.58991814,-0.65063083,-1.2781978,0.12295264,-0.5609371,-0.9251328,-0.29245648,-0.81570977,-0.1004633,-0.18876217,-1.0836982,-0.42312643
-0.9320755,-0.8241743,0.0580695,-1.0519822,-0.7327185,-1.8972566,-0.014577329,-0.6939816,-0.9263067,-0.9969947,-1.5422318,-0.7327874,0.2319567,-1.7820121,-0.1643999
0.7804639,0.6833042,0.7316531,-0.21220812,0.78746724,-0.23124355,0.6521536,0.108136185,0.11941071,-0.7498496,0.16574012,0.7667654,0.6147141,-0.26769197,0.6834622
0.77321774,0.7965953,0.60745144,-1.0446814,0.88612646,0.0074363435,0.76661724,0.4355889,-0.035876572,0.28220254,0.25340772,1.0109926,0.47157344,-0.12537013,0.5904952
-0.58238083,-0.72477454,0.5167355,-0.15963343,0.83186924,-1.4646748,0.92430496,-0.15309331,0.32006994,0.603277,-1.3797758,0.9170021,0.27954173,-1.4727936,0.32117474
0.5853325,0.47926566,0.31634128,0.64678997,0.727885,-0.107474916,0.857171,0.23722592,0.09761251,0.68431646,0.23263697,0.94684476,0.27127382,-0.15766872,0.2449124
0.56308955,0.5692001,0.24624208,0.5727432,0.4627249,0.036532685,0.64747983,0.15258218,-0.21293516,0.5061361,0.41336522,1.0069565,0.38956833,-0.04307734,0.26698482
-0.35944572,-0.31755143,-0.53654045,-0.50715685,-0.6941423,-1.0548118,-0.11990745,-0.35100794,-0.21377799,-0.3904024,-0.73637027,-0.18879768,0.03149312,-1.1297888,-0.29360148
-0.8936978,-0.503879,-0.040306903,-1.1945554,-0.7373417,-1.7430297,-0.38820788,-0.38529405,-0.29944816,-0.6356686,-1.4552621,-0.6031562,-0.08012312,-1.8003788,-0.28283957
1.1205112,0.9976282,0.9809236,0.7886812,0.75108,-0.063427955,0.22274832,0.72567916,0.30846205,0.6326607,0.3512888,0.92308456,0.5235499,-0.28717571,0.3677076
1.0331404,1.2920477,1.0526389,1.0676906,0.9900747,0.29375976,0.5324102,1.0693206,0.05147841,0.84612805,0.7504758,1.1012595,0.6533366,0.11652847,0.583723
1.1590153,1.5927631,0.81250113,0.994774,0.9130059,0.46576047,0.5111276,1.1549611,0.07739155,1.1783385,0.73403734,1.3435255,0.44017714,0.2565949,0.67940205
1.1633961,1.3544812,0.8378276,1.046212,1.0384353,0.4573042,0.33944863,1.0598807,0.037406757,0.89483255,0.76253957,1.1992288,0.35805076,0.36678672,0.44350597
1.0590065,1.0018524,0.7589265,1.1083163,0.897441,0.5596877,0.39790002,0.8596605,-0.24003986,0.8082915,0.65774333,1.081364,0.6077161,0.3025668,0.5040048
-0.07117194,0.1112413,0.9869507,-0.21401389,-0.41644353,-0.56853694,0.045593273,0.051578503,-0.1779972,0.1794272,-0.56486213,0.02874158,0.5022553,-0.8508564,0.09477643
-0.5799796,-0.19763887,1.1307722,-0.8522362,-0.5704307,-1.2873999,-0.07020247,-0.13635515,-0.1254096,-0.49733737,-1.3154527,-0.362283,0.4725839,-1.434629,0.30552348
1.4687737,0.8946545,1.5578514,1.0080112,1.0927762,0.45718932,0.5917696,0.93618816,0.70472527,1.079454,0.6709845,1.0294098,0.9502593,0.18974963,1.0283986
1.5518057,1.2229917,1.335711,1.2145965,1.263902,0.8401348,0.6843734,1.2434996,0.22194989,1.0825397,0.94866,1.2611877,1.0220239,0.5058891,1.1512219
1.5976818,1.2684873,1.3632941,0.9877072,1.0516473,1.0114906,0.63312006,1.243577,0.083952606,1.053961,0.88294065,1.2935883,0.8610893,0.60360813,0.96202725
1.4549558,1.3368521,0.90998685,1.2789614,1.2861558,0.9972145,0.73352176,1.2503262,-0.13159421,1.0342376,0.84855014,1.3323271,0.8916812,0.64605373,0.9237418
1.365521,1.2722241,0.9623589,1.1145247,0.7784224,0.8328819,0.62953544,1.120354,0.016360624,1.2325438,0.7992685,1.1305052,0.80801046,0.62212783,0.6588891
0.31150803,0.24878393,0.13302124,-0.06418433,-0.19488548,-0.3398049,0.2982011,0.6407393,-0.5222997,0.26730943,-0.4376803,0.18042774,0.6718516,-0.50651103,0.19739626
0.048636723,-0.2264793,0.20831119,-0.7842834,-0.26219958,-1.0047737,0.16011797,0.41922092,-0.17407973,-0.2858818,-1.2225018,-0.38817552,0.7437485,-1.2188412,0.6234415
1.6013893,1.2230736,0.87799454,1.2248901,1.2308692,0.77744055,0.78055286,1.1642805,0.101672836,0.77354145,0.57270044,1.3502041,1.4445853,0.41247874,1.5376892
1.3619398,1.0663586,1.033287,1.2839442,1.4842958,1.0066457,0.94855106,1.0600986,-0.019500822,0.84237176,0.8104828,1.3224365,1.624359,0.6410117,1.5911345
1.2188357,0.8409132,0.5290725,1.2317739,1.3693526,1.1091009,0.9627942,0.8026822,0.0743169,1.1794116,0.81438595,1.1205007,1.7332754,0.8906407,1.4455086
1.363878,0.86459446,0.6308778,1.4129026,1.2431341,0.9293743,1.0630991,0.57178193,0.18030635,1.1496254,0.7587286,1.2647973,1.0126171,0.8023566,0.7156221
1.149747,1.1481283,0.99710655,1.1244013,0.8768766,0.80477387,0.689041,0.5925818,0.39170375,1.3679239,0.7421978,1.2576917,0.9815898,0.57323027,0.5824025
0.19435337,0.1970324,0.92637897,-0.14784913,-0.008635821,-0.30895898,0.25978187,0.33416426,0.3307804,0.47608182,-0.43212798,0.2879467,0.7946585,-0.5934481,0.4429725
0.15934598,-0.1363421,1.007095,-0.61141574,-0.086311735,-0.94749755,0.20580183,0.5714198,0.28056917,0.031703673,-1.1827773,-0.14923479,0.6480628,-1.221041,0.3688318
1.8256721,1.3114638,1.628414,1.5569922,1.3829932,1.0098995,0.7461012,1.379638,0.58788085,1.1968544,0.7223609,1.56618,1.2886906,0.46789956,0.93114626
1.703083,1.6218882,1.592995,1.5719404,1.4840518,1.318712,0.8040228,1.4874024,0.754892,1.4418525,1.1598251,1.5225817,1.4142106,1.0754219,1.213898
1.8170358,1.8799927,1.7207855,1.3537092,1.6606663,1.3752573,0.8431709,1.662197,0.6108983,1.6368048,1.2113694,1.5473937,1.4857594,1.0036812,1.3557588
2.029903,1.9270315,1.8916571,1.4135337,1.8298588,1.4533174,0.7707461,1.9206029,0.7075932,1.6934252,1.0412916,1.6677591,1.6703452,1.1253467,1.3613364
1.8668722,1.5187926,1.282958,1.2273092,1.3789057,1.5758243,0.97891706,2.0473948,0.66256243,1.776746,1.1003143,1.5764117,1.6427135,0.053901095,1.3533279
0.87756604,0.7565435,0.47501177,0.06942818,0.1491316,0.6362421,0.5127555,1.7507268,0.14388022,0.64929754,-0.15694275,0.5947296,1.1519781,-0.12986052,0.6314921
0.4806895,0.4304398,0.56788033,-0.3376923,0.014555121,-0.020026661,0.11955538,1.6145769,-0.15420833,-0.023843596,-0.8843733,0.040877167,0.9498324,-0.31761006,0.3981816
2.007491,1.3999358,1.4351072,1.605664,1.5930322,1.7385235,0.89041543,1.9448992,0.41193312,1.421056,1.012369,1.460395,1.4647177,1.4971229,1.4381042
1.8426071,1.4593648,1.3760316,1.7240304,1.299757,1.8656319,1.1401832,1.8713471,0.41220203,1.4756638,1.3482004,1.5377015,1.2807088,1.9224058,1.3225589
1.779796,1.2243322,1.5814499,1.6787949,1.3502033,0.5550006,0.8287871,1.9237223,0.2538762,1.4135426,1.3230296,1.6141274,1.1635772,2.1594727,1.3005853
1.710034,1.1653109,1.3887194,1.6839031,1.3706446,0.8969663,1.3285239,1.9226547,0.35620028,1.4531229,1.1372538,1.7771825,0.9187874,2.0156837,1.0289044
0.5422787,1.2268513,1.3208226,1.5636292,1.1485021,0.03270567,1.0396464,1.7351694,0.9256945,1.6534424,-0.6059158,1.7827247,1.0490872,0.5055257,0.99605626
0.7627282,0.4587528,0.72577846,0.20819989,0.21885896,-0.039964635,0.40876988,1.4957836,0.49665377,0.9892903,-0.5022557,0.7019928,0.88867337,-0.0045362227,0.61442155
0.2897706,0.49705756,1.1289663,-0.37471893,0.26980013,-0.47921148,0.24129872,1.0874721,1.0172359,0.48829097,-0.78368294,0.33745694,1.185452,-0.39418983,0.8125801
1.5157448,1.9085894,1.9063736,1.5388539,1.8868023,1.2285124,0.9439562,1.5359733,1.7493314,1.9474131,1.1105695,1.9619514,1.6252084,1.2848059,1.4575633
1.5945222,2.016885,2.070957,1.7614934,1.8429197,1.524869,1.043231,1.8544885,1.7941378,2.1874473,1.2505639,1.97116,1.7792995,1.754965,1.5380263
1.7473162,1.7967198,1.768265,1.7800722,1.7534232,1.6944053,1.068768,1.8585074,1.5522661,1.9039413,1.2813871,2.130065,1.7774429,2.0008025,1.5441381
1.7404493,1.5989372,1.7431648,1.7631228,1.7807883,1.5326816,1.1450965,1.625843,1.5588541,2.1851666,1.2625849,2.0337725,1.7359456,1.8436755,1.4922943
1.5242972,1.8334004,1.7842097,1.2671204,1.4705006,1.2000605,1.1656737,1.6227236,1.3783091,1.8363185,1.1329302,1.896013,1.726012,1.4930729,1.379095
0.54539627,0.78769934,1.3422506,0.040548224,0.4925166,0.13473098,0.7676158,1.2843356,1.1293831,0.9656755,-0.09938389,0.69249976,1.5362626,0.33771414,0.9656244
0.20244172,0.35626656,1.2698983,-0.49517003,0.50333506,-0.3203688,0.620997,1.2180693,0.8040638,0.34647152,-0.8217499,0.2011471,1.5964274,-0.10847735,1.2932651
1.8188901,1.373289,1.8700475,1.3062121,1.8469434,1.5867893,1.1700956,1.7348028,1.2666451,1.6447207,1.073596,1.7543315,1.7093478,1.7761878,1.6890897
1.8532231,1.6173793,1.6596653,1.3181983,1.7469897,1.6255472,1.1111782,1.9900353,1.1416808,1.5057188,1.3763319,1.7988677,1.5775318,1.8733062,1.4826138
1.6946156,1.54414,1.4025728,1.0957618,1.41731,1.6546731,0.89476115,1.9088804,0.74413615,1.3616179,1.2932916,1.7659842,1.2366625,1.7370173,1.2223837
1.5716898,1.2551634,1.2613506,0.8954789,0.941742,1.4335372,0.792365,1.5309064,0.66451615,1.0828078,1.1795863,1.6916618,1.3569734,1.5521804,1.2350707
0.90515894,0.8704439,0.8451327,0.27892467,0.46531826,1.0337069,0.86037743,1.1623178,0.42408723,0.6986734,0.63934493,1.3685081,1.2929044,1.1167636,1.1748116
-0.0025053935,-0.1983291,0.51634586,-0.7380876,-0.42535415,-0.2630348,0.3052523,0.5240567,-0.14567594,-0.05161723,-0.7524468,0.45768037,0.67469186,-0.07523599,0.43447217
-0.7176923,-0.9022062,0.116259545,-1.5544001,-0.7735715,-1.0536361,0.12843424,0.39929327,-0.58790183,-0.41911474,-1.539178,-0.13132918,0.6560374,-0.9118217,0.11313971
-0.76618,-1.4882833,0.6211653,-1.7154142,-1.2398773,-1.6852227,0.120732404,0.34490502,-1.0163599,-0.9105873,-2.035985,-0.41139555,0.68960905,-1.5273544,0.1940803
-0.48666885,-0.48279682,0.4986638,-1.5394264,-0.80819845,-0.20777956,0.19357376,0.8074175,-0.62172896,-0.98545533,-1.8131431,-0.35284725,0.7850581,-0.070445254,0.42140588
0.24216715,-0.12927409,0.93285626,-0.67504174,0.5882647,0.32370266,0.6040738,1.0693322,0.36283278,-0.16995706,-0.515194,0.8276445,1.161381,0.44655812,0.91888076
0.38775742,0.115547426,1.0311841,-0.46114984,0.8610515,0.20936519,0.851408,1.4057072,0.613005,0.53390974,-0.42791325,0.85771435,1.2614383,0.40018848,0.8755229
0.40629336,0.16071743,0.86976737,-0.54286975,0.5202866,-0.097269095,0.7851059,1.3644543,0.738023,0.5190166,-0.47584823,0.97103137,1.2769173,0.13918258,0.8104865
0.09291184,-0.69134426,0.495576,-1.0770155,0.5408865,-0.9617595,0.4364654,0.3910918,0.10398534,0.019896261,-1.1245201,0.2330075,1.1974233,-0.7076688,0.70418584
-0.60517126,-1.1624641,0.6478343,-1.7060236,0.20415163,-1.4798108,0.3356684,0.02377648,-0.42298812,-0.3955007,-1.5867008,-0.33454394,1.0568649,-1.2048537,0.46997574
-0.5852456,-1.4410007,0.47907308,-1.696077,-0.85380995,-2.059468,0.41816965,0.12571917,-0.36455706,-0.53195375,-1.7559876,-0.60523117,0.8090014,-1.6901525,0.31610298
0.6663424,0.10701706,0.21432917,0.19610652,0.77602077,0.09777972,0.89863265,0.77278894,0.94950104,0.8184889,-0.40315494,1.0414602,1.2903496,0.42641804,0.9251327
1.0395013,0.53024507,0.53744596,0.9186562,1.4732414,0.48073933,0.92757523,0.852417,1.0582333,1.3680582,-0.06358794,1.4839281,1.5157763,1.1545861,1.0871687
1.0112766,0.9910067,0.8429121,0.85554105,1.5527631,0.48045242,1.0723376,0.7973781,1.2810848,1.397442,-0.11832884,1.4370611,1.4461219,1.3213085,1.3349646
0.6926295,0.9921844,0.41035357,0.6575382,1.3928392,0.063493796,1.0517344,0.76933473,1.3199856,1.4333996,-0.06905628,1.2904621,1.5325129,1.5170044,1.2508628
-0.35198927,0.35151392,-0.06796198,-0.66986954,0.39294758,-1.0950171,0.60385764,0.5073265,0.83534557,0.60354507,-1.2456279,0.37258604,1.4359374,0.36332992,1.0287641
-0.37920305,-0.18374656,0.013649869,-0.939715,0.51194704,-0.58350104,0.7684298,0.40424326,0.69880956,0.34969166,-1.4942799,-0.035690665,1.4831069,-0.03496975,1.166227
1.16841,1.5366654,0.7479172,1.2107186,1.9024206,1.4709756,1.4315261,1.2448666,1.8593988,1.8190103,0.33886307,1.631209,1.6482383,1.6554234,1.5983
1.2361498,1.7144227,0.96240574,1.379539,1.2031416,1.9358943,1.3618417,1.3674138,1.822955,1.937619,0.5386372,1.7048492,1.7562963,2.371077,1.5561506
1.3322829,1.64687,0.94616276,1.0521361,1.6020149,1.6804584,1.5439547,1.2485934,1.5453203,1.8796567,0.63568544,1.6141561,1.7756097,2.083276,1.8080772
1.3345578,1.8533858,0.89402497,1.1023295,1.6269805,1.6490536,1.7451273,1.3809041,1.5957919,1.8899876,0.7196013,1.5658109,1.5995996,1.9081115,1.6266948
1.3469855,1.6674647,1.1851969,1.0017271,1.2713509,1.6944482,1.8651282,1.5196207,1.5955315,1.7750024,0.8960809,1.5841995,1.6001517,2.0332122,1.5900103
0.4528858,0.6478423,0.3972727,-0.18214108,0.20533328,0.6173361,1.1995893,1.0962384,0.72204214,0.6311843,-0.28791064,0.47473332,1.3242459,0.60870576,1.1013308
0.107824735,0.1057575,0.26893663,-0.73187923,0.1313615,-0.10389112,0.8341314,0.9000254,0.60657835,0.19847913,-0.93908066,-0.059507534,1.2802335,0.03781113,1.0662909
1.7102443,1.3680898,1.4024293,1.472203,1.4928242,1.6691064,1.6416887,1.505663,1.2698272,1.3417603,0.81128174,1.7122107,1.7587539,1.8357561,1.7002454
1.7245678,1.4063137,1.2107942,1.642722,1.6698419,1.6286002,1.8879687,1.2964742,1.5740736,2.0226836,1.1537262,1.6572715,1.5357873,2.0556707,1.6337476
1.7552782,1.6333023,1.2208769,1.7152206,2.0125012,1.4535465,1.9397992,1.468811,1.6998899,2.0390532,1.1371868,1.7317077,1.5298696,1.6377827,1.643484
1.625528,1.492795,1.1946249,1.668595,1.8361087,1.4270725,1.7810572,1.381624,1.664315,1.7284441,1.0614984,1.6333407,1.7207578,1.6171957,1.6485703
1.5023485,1.3439201,1.2661334,1.1739826,1.4362861,1.335038,1.917017,1.3478132,1.6549037,1.6745069,1.0075817,1.4967178,1.7344273,1.4536929,1.641264
0.4441231,0.7809969,0.3211424,-0.13017267,0.22782244,0.027846647,1.576136,0.9141619,1.0306001,0.8586061,-0.24637741,0.582167,1.4189179,0.30727404,1.1863883
-0.0044430625,0.30114383,0.28134224,-0.78317213,0.1432977,-0.7941589,1.5925932,0.48041677,1.0342208,0.35774198,-1.0956393,-0.0138055775,1.359195,-0.4027655,1.2825171
1.6318885,1.3624841,1.3906538,1.1484122,1.6182908,0.8557439,2.3254533,0.9501107,1.3023099,1.2917137,0.7743674,1.460736,1.9105014,1.2163264,1.9611077
1.5521424,1.2542703,1.0393598,1.3327428,1.6090629,1.0436116,2.4668891,1.0047326,1.0922579,1.2424731,1.0684806,1.5283223,1.7501919,1.4639585,1.9095169
1.5417792,1.03768,1.1311315,1.4246235,1.196772,1.085049,1.9504871,0.8554272,1.1269093,1.481031,1.0616412,1.5029707,1.368914,1.6592427,1.1969821
1.5198314,1.3167448,1.0708431,1.214464,1.1319972,1.2454975,1.276843,1.0214628,1.2377212,1.5512033,1.1348057,1.5706424,1.2167336,1.7679329,1.0027857
1.4035615,1.3866938,1.120658,0.92233163,1.0805669,1.4492323,1.2154486,1.2421517,1.2825637,1.4732487,1.0635844,1.5107864,1.3686885,1.7405093,0.9977844
0.39470834,0.2493523,0.16858928,-0.32072985,-0.036915883,0.24541345,0.8319441,0.9249454,0.41430867,0.44750315,-0.25163516,0.4255069,1.3473319,0.4535069,0.6238492
-0.115320675,-0.2791648,-0.2412947,-0.808585,-0.49517155,-0.4400813,0.7808452,0.52960247,0.024992177,-0.011097504,-1.1065843,-0.119420744,1.0325434,-0.26802015,0.6581166
1.1591417,1.0614022,1.1017957,1.224385,1.0176733,1.1001421,1.3259441,1.1051875,0.870723,1.1488204,0.72088844,1.4983091,1.4758304,1.2079397,1.259377
1.2667339,1.3511909,1.1332973,1.2887505,2.0371394,1.2992189,1.496575,1.1687704,1.3250316,1.5867583,1.0975547,1.4876231,1.5298461,1.3386832,1.4053402
1.3171172,1.3119922,1.1422969,1.517496,1.488022,1.2717558,1.6315683,1.2101249,1.2773833,1.7362263,1.1294222,1.708345,1.4112282,1.3855702,1.3350489
1.4565573,1.4102942,1.3051373,1.4525876,1.3684822,1.5424708,1.7875581,1.5139697,1.4241197,1.7791612,1.1377002,1.6153778,1.4518123,1.5810426,1.3297381
1.4071425,1.6868818,1.2588284,1.194154,1.3967733,1.6759005,1.4327092,1.7210329,1.2968606,1.640293,1.0355539,1.5062388,1.8794434,1.6375036,1.661468
0.36757898,0.85439897,0.6222142,-0.27674353,0.6276973,0.4960756,1.5168096,1.2883465,0.9390948,0.7238975,-0.25083622,0.5344474,1.7662995,0.62414676,1.4301379
-0.15786892,0.4234127,0.5394489,-0.7575698,0.29556295,0.010962359,1.788788,1.1654642,0.64429516,0.24664745,-1.0401752,0.02683711,1.7343432,-0.07122762,1.4898918
1.5210114,1.6246101,1.4367086,1.1525993,1.9961871,1.8943992,2.3699334,2.1981258,1.723472,1.6722262,0.7968291,1.5141405,2.0416453,1.8394011,2.3754635
1.5833584,2.0239532,1.2249262,1.3103487,2.5925589,2.0254488,2.3385427,2.324817,1.7832568,1.8596644,1.1507394,1.5940336,1.9724452,2.23893,2.309233
1.7144998,2.112425,1.4436862,1.4448133,2.1696808,2.1474833,2.1741195,2.464515,1.6934901,2.011413,1.2363124,1.5293742,1.9278554,2.334519,2.1274567
1.6880014,2.014407,1.2532251,1.4169439,2.0553033,2.2637558,1.9974566,2.4983652,1.4053332,1.6639078,1.1203113,1.6027585,1.8208106,2.33359,1.8190644
1.4935868,2.0631928,1.204875,1.3896998,1.6888286,2.134555,1.8807939,2.415649,1.4453448,1.6474047,1.0354277,1.7090272,1.5729105,2.2755299,1.6272987
0.48123696,0.71096694,0.43890616,-0.035733614,0.6705226,0.74870163,1.3406442,1.7098011,0.8045839,0.69947845,-0.21074985,0.4040774,1.2230954,0.7099307,1.1513062
-0.0268124,0.05973446,0.40907732,-0.5814559,0.20595431,-0.18778448,1.2416391,1.2010858,0.43943277,0.3283583,-1.0071136,-0.081534505,1.1815674,-0.021289067,1.0815773
1.5555971,1.5557169,1.31228,1.0779717,1.3717008,1.5954188,1.6994462,1.9246489,1.488484,1.7226752,0.92523926,1.1764916,1.6188726,0.89339936,1.5733476
1.5595573,1.5921538,1.4603914,1.1669289,1.7581161,1.878016,1.452856,2.336348,1.5774441,1.827732,1.1520267,1.1974947,1.6225337,0.27075022,1.4294918
1.7059059,1.6508914,1.4126434,1.3575487,1.603401,1.7410887,1.1880105,2.2208765,1.6497769,1.7791612,1.284963,1.3472772,1.4462503,1.8459939,1.3889158
1.7546887,1.6443108,1.4732764,1.6341206,1.6002802,1.3962843,1.4103106,1.6360503,1.2130189,1.787614,1.2847942,1.6775359,1.5601517,1.8578168,1.4674124
1.4892899,1.4338546,1.1173154,1.1740838,0.97996616,1.1398172,1.7184798,1.3887156,1.252439,1.6593457,1.1693736,1.1374117,1.5009387,1.5171443,1.425923
0.41665658,0.51663744,0.24011326,-0.09497723,0.09646616,-0.054311916,1.4392099,0.8522184,0.45338845,0.5930797,-0.19824883,0.14501418,1.2482688,0.16458149,0.85626066
-0.03203596,0.104051426,0.2810743,-0.7557131,-0.06214654,-0.6553254,1.4640127,0.8004274,0.43513882,0.076382995,-0.94847745,-0.39971426,1.0859522,-0.56758845,0.83692795
1.4543239,1.5929658,1.4067734,1.073488,1.4877187,1.069727,2.2365797,1.5892867,1.0512512,1.1152779,0.93065673,1.486827,1.5461655,1.097315,1.5856973
1.6987022,1.7504939,1.6186432,1.2426363,1.5098041,1.147371,2.4149413,1.568382,0.8472308,1.384427,1.2067004,1.5139413,1.6645832,1.0282421,1.8460821
1.7746569,1.6516635,1.8224406,1.2073781,1.6176738,1.2146806,2.5029356,1.7748604,1.2993429,1.5638149,1.2247368,1.2985623,1.6722852,1.014883,1.9913986
1.8616066,1.5659125,2.0448043,1.2719959,1.6343924,1.4184724,2.5497885,2.1266992,1.5012213,1.5234296,1.2630314,1.2834704,1.6722468,1.0790818,1.9418454
1.7072961,1.5504359,2.030786,1.2362452,1.4240826,1.5014057,2.5037558,2.1856601,1.5845698,1.6051404,1.2849457,1.2380528,1.6059457,1.1622404,1.8049299
0.82179034,0.5759844,0.9856853,0.014744001,0.1533795,0.28829873,2.255087,1.688359,0.6882327,0.7904472,-0.21219708,0.18736216,1.3392354,0.06274194,1.4951322
0.4345182,0.2430564,1.3243766,-0.53406584,0.4049628,-0.48878574,1.711979,1.5010132,0.69483835,0.3338591,-0.82842964,-0.2989885,1.3914179,-0.68442786,1.5807941
2.2535539,1.9205729,2.5179482,1.5682518,1.7840474,1.3339059,2.13737,2.6023946,1.8130143,1.9718329,1.0852386,1.3679392,2.0237932,1.221194,2.2497463
2.45353,2.0503564,2.6844156,1.8166696,2.2477744,1.8757504,2.6635225,3.0634081,1.6186565,2.24125,1.4115978,1.4723606,2.1444426,1.7570878,2.616488
2.3866324,2.119615,2.6506236,1.9077932,2.5718737,1.6848445,2.7852802,3.2815344,1.7078854,2.2370913,1.5581036,1.6808612,2.3485277,1.7522415,2.9289548
2.3879812,2.153452,1.9513103,1.8121475,2.5490503,1.6043911,2.5495248,2.7751834,2.2521749,1.4957896,1.5869591,1.7914217,2.3365433,1.7044888,2.4538758
2.2345128,2.3103697,1.9170167,1.7243596,2.2461095,1.5303166,2.381998,2.0839086,2.246591,0.69250125,1.4186732,1.6864886,2.1966915,1.6993837,2.2439437
0.93287873,1.0408894,0.7138002,0.22873124,1.0247469,-0.010537731,1.9179833,1.1775875,1.5019827,0.7350335,0.08579449,0.50650847,1.7102271,0.5206386,1.5453321
0.26268324,0.15580295,0.21633154,-0.62888974,0.53396505,-0.75155985,1.6673815,0.7516232,1.0408626,0.69357437,-0.9306934,-0.34773135,1.431425,-0.19225056,1.2989691
1.7508974,1.187327,1.2163522,0.90106195,1.8701059,1.1036829,2.168497,1.2232295,1.5857528,1.9945074,0.90953267,0.8544743,1.9061233,1.450516,1.8317513
1.7791641,1.3429452,1.3950489,1.0140862,1.6775744,1.301039,2.0641046,1.2187198,1.429569,1.923262,1.1688602,1.0344684,1.8704435,1.697247,1.5956024
1.5069406,1.4776032,1.3952682,1.1618572,1.7948495,1.1858562,1.9675002,1.2651557,1.3920941,1.7107334,1.0431923,1.1736493,1.7109704,1.9136771,1.6101999
1.3129042,1.2915603,1.170225,1.2580831,1.8610442,1.0820968,1.973767,1.2452638,1.3160774,1.7257609,0.77748823,1.323289,1.6146511,1.8472296,1.5947455
1.1872821,1.262557,0.72021466,1.1432276,1.58457,0.9488823,1.5993869,0.93246126,1.2372103,1.8012996,0.63568544,0.9430079,1.5485566,1.8434094,1.4195162
-0.03793388,-0.18979874,-0.12562473,-0.4108232,0.39394915,-0.3431159,0.9566887,0.09676455,0.26725882,0.6887441,-0.55611324,-0.15693727,1.2149422,0.25156683,0.9961682
